adj_supply_hr,adj_supply_any,year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,adj_supply_ccc,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_hr,rank_adj_supply_public,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,share_hr
.042266525,.57963645,2017,2272,1740,Sibley,.00073963887,.10257532,97.138077,324.29086,132.68814,10.146461,1.1086954,87,43,75,59,44,27,62,16,16,19,.072919026
.032435115,.52934223,2018,2272,1740,Sibley,.001402807,.080915757,103.68278,239.10378,146.22818,11.023375,1.1898119,87,46,75,67,48,30,67,24,34,46,.061274376
,.51201504,2012,10506,8069,St. Louis,.15330134,.10302103,112.40061,198.86343,,37.008278,,87,56,21,,20,57,21,,26,,
.018779395,.55576867,2013,10506,8069,St. Louis,.16239674,.10734653,116.35059,156.09444,156.89087,14.278138,1.1805551,87,55,18,30,19,57,32,21,17,15,.033789948
.03285329,.58370894,2014,10506,8069,St. Louis,.18320854,.13985509,111.03716,159.6684,172.05882,9.6594658,1.3118304,87,54,17,40,18,53,28,36,13,26,.056283686
.029255705,.54622197,2015,10506,8069,St. Louis,.18547592,.1213593,115.22623,163.37286,168.87727,9.6915827,1.2528223,87,56,14,46,29,57,30,41,15,29,.053560104
.055848774,.49646941,2016,10506,8069,St. Louis,.17469582,.11009195,129.2386,195.28923,185.44905,14.667164,1.2562608,87,63,18,42,36,64,34,46,34,35,.11249188
.087065391,.4958818,2017,10506,8069,St. Louis,.19130968,.12193428,117.07803,221.52841,180.22147,19.940445,1.1918477,87,60,20,35,32,54,30,48,34,34,.17557691
.072300509,.45024425,2018,10506,8069,St. Louis,.17067006,.10108998,128.61476,189.13501,158.823,10.069263,1.0400859,87,67,23,38,37,60,30,39,24,20,.16058064
,.63359976,2012,2996,2195,Stearns,.12199422,.013201957,126.99316,200.17261,,44.512726,,87,34,28,,70,72,24,,32,,
.02825213,.6699757,2013,2996,2195,Stearns,.13918874,.02067109,129.22775,182.12192,215.64496,17.873289,1.663493,87,33,26,24,64,68,55,48,36,49,.042168889
.04332833,.68429822,2014,2996,2195,Stearns,.15654433,.052410506,128.14671,188.99442,189.02301,11.030889,1.4366536,87,40,27,34,66,72,57,42,25,43,.063317902
.073954046,.66010952,2015,2996,2195,Stearns,.14691903,.054963354,126.57681,188.64656,175.33636,11.058666,1.3621963,87,37,29,21,61,69,56,51,29,43,.11203299
.093926474,.62371904,2016,2996,2195,Stearns,.16063812,.048273336,139.66721,198.71898,191.42111,13.572351,1.31703,87,38,22,24,71,73,38,48,30,41,.150591
.087447129,.59953469,2017,2996,2195,Stearns,.16938794,.058572598,134.87527,211.68971,213.27267,14.486949,1.578061,87,37,25,33,68,71,23,65,27,68,.14585833
.082923271,.57553321,2018,2996,2195,Stearns,.15867329,.061136819,149.05156,223.91548,199.24309,10.988242,1.2592973,87,35,25,30,64,73,61,68,33,56,.14408077
,.84520322,2012,3960,2862,Steele,.20287104,.056595627,121.67209,193.49365,,17.246883,,87,9,12,,41,64,18,,8,,
.080378219,.845052,2013,3960,2862,Steele,.19236887,.037713595,125.96048,188.19893,205.39082,11.334142,1.6563755,87,13,13,11,53,65,58,44,4,48,.095116302
.084183834,.79871124,2014,3960,2862,Steele,.17711809,.068700984,122.14206,189.91873,201.93398,7.2386589,1.6387875,87,21,19,16,58,67,58,48,2,57,.10539959
.084321991,.80068856,2015,3960,2862,Steele,.18419558,.070024379,126.4016,205.43742,211.46382,8.1260433,1.6577566,87,12,15,16,56,68,67,65,7,74,.10531185
.085321449,.70677334,2016,3960,2862,Steele,.16010173,.059505481,133.72449,204.16811,215.91516,7.5492816,1.5929641,87,22,23,29,61,69,45,61,5,64,.12071968
.10619457,.66483688,2017,3960,2862,Steele,.1539308,.076911107,125.3491,208.77348,192.41121,7.4740701,1.4708886,87,25,29,24,58,65,21,54,3,63,.15973027
.11143129,.67406386,2018,3960,2862,Steele,.176824,.079407699,134.07806,218.74568,198.1478,6.9773927,1.3969249,87,18,19,17,49,68,58,66,3,69,.16531266
,.67876714,2012,492,328,Stevens,.11286046,.034499526,99.096451,199.71571,,97.625763,,87,30,33,,56,26,23,,66,,
0,.80784398,2013,492,328,Stevens,.11286046,.034499526,105.89486,146.44109,139.00606,20.591028,1.3101041,87,17,36,70.5,54,32,19,12,50,20,0
0,.87153912,2014,492,328,Stevens,.11286046,.084141009,101.37463,140.27017,141.44525,18.529232,1.3663479,87,15,42,76.5,48,34,15,16,72,33,0
.08155939,.79444999,2015,492,328,Stevens,.08155939,.12274286,88.170578,127.57941,127.57941,9.7406654,1.2624282,87,14,51,18,28,8,7,9,16,32,.10266145
.11943185,.7297284,2016,492,328,Stevens,.08136452,.15734155,76.026695,224.37596,128.2883,10.028339,1.5212526,87,17,51,16,16,3,54,5,19,56,.16366616
.020990826,.66613781,2017,492,328,Stevens,.094498724,.15748902,80.659462,212.82443,107.75696,25.545938,1.0215067,87,24,48,68,22,6,24,4,44,12,.031511236
.046646137,.66501456,2018,492,328,Stevens,.094486147,.15748902,81.76149,181.86867,117.95858,9.4982872,1.082719,87,20,44,57,16,2,25,6,21,28,.070143029
,.80686629,2012,576,551,Swift,.10902555,.062507272,97.796707,296.3732,,46.795082,,87,12,36,,38,24,61,,36,,
.10902555,.88753015,2013,576,551,Swift,.10902555,.10515305,93.014717,129.52679,116.48421,23.082876,1.0637608,87,9,39,6,20,10,11,5,57,8,.12284152
.10902555,.94808906,2014,576,551,Swift,.10902555,.14457802,89.608765,131.29483,117.43527,22.286108,1.0642651,87,8,45,12,15,14,8,5,78,6,.11499505
.10921621,.76841253,2015,576,551,Swift,.10921621,.090506896,91.442871,132.4232,121.68314,35.34531,1.1190341,87,20,38,11,44,15,9,6,87,14,.14213225
1.0918731e-23,.72398001,2016,576,551,Swift,.10902555,.16265902,93.236702,215.86952,214.7142,30.225637,1.6342077,87,18,41,80,14,12,51,57,66,65,1.5081537e-23
4.7769447e-23,.64112854,2017,576,551,Swift,.10902555,.1297034,91.244133,301.80856,376.47479,95.213951,2.758388,87,29,43,81,30,20,57,81,83,80,7.4508380e-23
1.2738520e-22,.76339173,2018,576,551,Swift,.27874792,.11335548,103.46728,154.6149,152.64053,22.593172,1.2583784,87,8,9,81,33,28,6,31,78,55,1.6686741e-22
,.35014322,2012,1585,1188,Todd,2.7148455e-09,.10481117,80.050537,414.60165,,33.900795,,87,82,78,,19,2,76,,21,,
.00014440123,.36550456,2013,1585,1188,Todd,.0017740836,.075145699,90.540031,163.86084,167.38066,15.816973,1.5570679,87,84,76,43,34,7,44,27,27,41,.00039507367
.0028055094,.36502096,2014,1585,1188,Todd,.0026611194,.10978419,83.665581,159.04063,163.25497,15.040587,1.5531271,87,87,77,52,36,4,26,29,52,52,.0076858858
.015266078,.42901075,2015,1585,1188,Todd,.044830728,.139605,86.079575,155.33586,123.58161,13.978824,1.1097546,87,83,66,52,22,5,24,7,50,13,.035584372
.063985527,.43985045,2016,1585,1188,Todd,.033903532,.13359264,103.70325,265.46716,192.0407,20.747599,1.5902957,87,76,69,38,27,28,67,50,48,63,.1454711
.070367925,.42022854,2017,1585,1188,Todd,.040672276,.14073361,89.103241,343.87015,195.03531,33.789032,1.7049844,87,79,66,45,26,16,66,56,53,72,.16745156
.058760159,.40899661,2018,1585,1188,Todd,.014914579,.11932395,96.523186,189.54628,134.08067,13.920355,1.1258003,87,78,72,48,31,16,31,16,51,37,.14366905
,.82693708,2012,467,393,Traverse,0,.21848738,95.107063,549.85657,,193.45331,,87,10,83.5,,5,16,80,,79,,
0,1.0455846,2013,467,393,Traverse,0,.21848738,104.95422,225.24074,203.87093,56.048618,1.8011022,87,3,83.5,70.5,5,29,74,43,82,56,0
0,1.1406966,2014,467,393,Traverse,0,.47137251,86.920517,220.54076,207.43077,11.112698,1.9095042,87,2,83.5,76.5,3,7,72,51,26,71,0
0,.80948305,2015,467,393,Traverse,0,.25288513,87.1576,217.31558,217.31558,11.174042,1.8989724,87,10,82.5,79.5,5,6,70,69,30,80,0
,.80017221,2016,467,393,Traverse,0,.25288513,85.289383,275.39227,,22.31214,,87,10,82,,4,8,69,,52,,
,.79609215,2017,467,393,Traverse,0,.25288513,86.200508,395.37631,,29.887316,,87,8,82,,4,9,70,,49,,
,.68383378,2018,467,393,Traverse,0,.25288513,90.856094,283.63702,,10.816198,,87,17,82,,3,7,76,,30,,
,.68091911,2012,1216,934,Wabasha,.067089073,.018053589,122.26511,207.29518,,195.81616,,87,29,56,,68,65,27,,80,,
0,.72149068,2013,1216,934,Wabasha,.067089073,.020059545,127.14149,183.1926,295.22714,34.362766,2.2736001,87,28,57,70.5,65,66,57,79,72,74,0
1.8151680e-23,.72715622,2014,1216,934,Wabasha,.067089073,.073292233,119.8711,184.06404,293.06885,14.1372,2.2681749,87,34,60,64,54,63,52,84,50,81,2.4962558e-23
.038876478,.71226209,2015,1216,934,Wabasha,.066968851,.073292233,118.32243,187.31583,214.24825,14.167905,1.6288073,87,32,59,38,52,61,53,66,51,72,.054581702
.055252772,.65242922,2016,1216,934,Wabasha,.067089073,.06840279,127.39902,213.33531,159.60014,23.737514,1.1519599,87,35,59,43,57,59,50,30,56,21,.084687762
.05955115,.6444118,2017,1216,934,Wabasha,.067089073,.073292233,125.49811,220.09068,142.58751,28.091026,1.0650412,87,28,59,51,61,66,27,26,48,17,.092411637
.067837469,.65721595,2018,1216,934,Wabasha,.067089073,.073292233,129.95041,220.40518,152.4614,14.466019,1.0863098,87,23,55,41,53,64,59,30,55,29,.10321945
,.4198063,2012,3300,2408,Wadena,.03196834,.061765525,90.888504,349.96033,,38.560078,,87,78,67,,39,9,69,,28,,
.023144528,.48825827,2013,3300,2408,Wadena,.03196834,.082698666,93.522537,142.98996,129.45554,16.02726,1.1081318,87,67,68,27,30,12,17,9,29,11,.047402225
.023144528,.58463383,2014,3300,2408,Wadena,.03196834,.14035372,91.296669,138.67012,138.90854,10.405155,1.2096285,87,53,71,43,17,15,13,14,20,19,.039588075
.023779448,.56757516,2015,3300,2408,Wadena,.037940886,.14141729,92.218155,140.47354,136.0069,10.412481,1.1760075,87,48,68,49,20,17,14,16,24,21,.041896563
.02819363,.54978913,2016,3300,2408,Wadena,.036685038,.14933766,103.99835,194.40161,142.0547,21.057711,1.0945045,87,49,67,58,20,29,33,12,49,12,.051280808
.041270837,.47132593,2017,3300,2408,Wadena,.037230976,.14066654,89.095436,373.43613,187.63715,34.556927,1.597737,87,64,67,60,27,15,68,52,55,69,.087563261
.044691917,.51331896,2018,3300,2408,Wadena,.074106932,.14024945,91.096336,161.94528,135.64516,10.410851,1.1035748,87,48,52,60,23,8,12,17,25,35,.087064616
,.68576509,2012,3985,3033,Waseca,.078372695,.01464422,105.5652,138.06436,,23.443615,,87,27,51,,69,41,2,,16,,
1.1232438e-14,.63562316,2013,3985,3033,Waseca,.078372695,.01464422,109.28194,137.55127,201.08151,13.803317,1.790241,87,41,51,50,68,42,16,39,14,55,1.7671537e-14
1.1652436e-14,.60064846,2014,3985,3033,Waseca,.078366227,.054154154,104.3201,145.10188,201.79231,10.965281,1.7935658,87,48,56,61,63,43,17,47,23,64,1.9399760e-14
3.1665101e-16,.53454578,2015,3985,3033,Waseca,.078287005,.054154154,105.31824,143.60838,221.78775,10.714271,1.9371649,87,57,52,70,63,45,17,71,26,82,5.9237397e-16
3.2448069e-16,.49045891,2016,3985,3033,Waseca,.068582721,.069599658,123.17917,187.68117,319.47153,5.2633495,2.2551205,87,65,58,79,56,53,27,78,1,76,6.6158588e-16
4.3550210e-16,.46116307,2017,3985,3033,Waseca,.078275971,.073172621,101.31358,146.40311,313.96188,5.4751196,2.6667902,87,69,53,80,62,34,2,79,1,79,9.4435597e-16
1.0363226e-17,.46869081,2018,3985,3033,Waseca,.081658572,.073169135,107.21838,151.22081,187.85844,5.2718973,1.5465113,87,62,50,79,54,35,4,62,2,79,2.2111008e-17
,.49137309,2012,3387,2386,Washington,.22930366,.0067928461,195.92058,255.13699,,21.566328,,87,61,9,,80,85,52,,13,,
.12052409,.48320794,2013,3387,2386,Washington,.22860368,.0067849839,201.51422,261.09006,260.81189,15.658455,1.4403446,87,69,10,2,78,84,83,67,24,33,.24942489
.10824432,.52967668,2014,3387,2386,Washington,.2557188,.027405037,199.3515,265.00269,268.54001,10.975113,1.3891385,87,67,11,13,79,84,86,76,24,37,.20435923
.11088319,.49603677,2015,3387,2386,Washington,.24467321,.029234508,204.45477,269.53214,274.3764,10.897682,1.4051045,87,69,9,10,82,84,83,81,28,51,.22353825
.1333774,.50776362,2016,3387,2386,Washington,.24740045,.05204827,201.32883,281.81934,279.05533,8.1802149,1.3722382,87,59,9,14,68,82,73,73,8,49,.26267618
.14037649,.52184629,2017,3387,2386,Washington,.27163565,.054952051,202.81334,280.28033,259.75888,8.2830076,1.2322551,87,50,8,17,72,83,55,73,7,40,.2689997
.14986511,.50946504,2018,3387,2386,Washington,.28432724,.035000142,227.90596,299.44012,290.39807,8.1031771,1.2983539,87,50,8,8,78,83,81,78,10,61,.29416171
,.53547859,2012,1053,893,Watonwan,.16123703,.024115346,89.321465,99.168297,,92.039299,,87,49,18,,63,8,1,,63,,
0,.5399363,2013,1053,893,Watonwan,.16121149,.024115346,95.939217,98.738983,203.37808,14.855736,2.0477636,87,59,19,70.5,61,16,2,42,20,65,0
.01418024,.50340533,2014,1053,893,Watonwan,.16123703,.071194507,81.933899,89.301849,104.85794,6.3102565,1.1118355,87,76,26,47,56,3,1,1,1,9,.028168634
.070888184,.469791,2015,1053,893,Watonwan,.16082586,.071194507,77.950073,87.796051,86.979118,6.3102565,.91835856,87,76,26,22,55,3,1,1,1,1,.15089302
.092636228,.40427548,2016,1053,893,Watonwan,.13877028,.036955297,94.362999,99.140633,163.72736,6.3973851,1.728865,87,84,30,25,78,13,2,34,2,68,.22914135
.18193035,.51333332,2017,1053,893,Watonwan,.25984621,.042833336,103.5613,135.71126,79.649323,10.50689,.85855675,87,54,10,6,80,39,1,1,17,2,.35440978
.026322613,.46983656,2018,1053,893,Watonwan,.18476087,.065592907,130.23502,200.3793,102.87645,4.6620965,.77500004,87,61,18,68,60,65,39,1,1,2,.056025039
,.68512839,2012,484,311,Wilkin,.010490702,.050127853,108.09785,548.75598,,104.48824,,87,28,74,,45,47,79,,68,,
0,.76761901,2013,484,311,Wilkin,.010490702,.050127853,107.00098,202.26041,235.54515,19.159521,2.0398962,87,21,75,70.5,43,35,67,54,44,64,0
0,.74194008,2014,484,311,Wilkin,.010490702,.080181025,101.42692,222.12791,276.72595,40.328144,2.4293509,87,29,75,76.5,50,35,73,80,85,83,0
0,.7780776,2015,484,311,Wilkin,.010509048,.13915497,97.376488,193.07292,185.64383,12.859221,1.577551,87,18,73,79.5,23,27,59,57,41,68,0
0,.6552943,2016,484,311,Wilkin,.0098549016,.15536225,102.74842,166.14214,480.13263,30.098751,4.1350126,87,34,72,83.5,17,26,12,80,65,80,0
,.62903512,2017,484,311,Wilkin,.025944974,.13941382,98.151543,304.55081,,36.212841,,87,32,71,,28,30,58,,57,,
,.58512533,2018,484,311,Wilkin,.027682915,.12320653,100.31257,214.50546,,15.693519,,87,33,68,,28,21,51,,62,,
,.75182563,2012,1838,1276,Winona,.1771438,.035441037,116.93875,212.87968,,15.737376,,87,19,15,,55,62,31,,5,,
.060872663,.76650375,2013,1838,1276,Winona,.1771438,.03810728,119.39258,170.88806,190.00322,13.05043,1.5572046,87,22,15,13,52,61,51,33,7,42,.079415999
.060872663,.81502283,2014,1838,1276,Winona,.20596308,.054779522,118.69258,176.39059,190.45503,11.283827,1.5470804,87,20,14,22,62,61,47,43,27,51,.074688293
.08398369,.78960478,2015,1838,1276,Winona,.20456082,.058565818,119.36018,181.21196,170.96408,12.199195,1.3634384,87,16,11,17,59,62,50,46,37,45,.10636168
.11018937,.73050994,2016,1838,1276,Winona,.19075179,.063031577,126.86018,188.10033,186.70161,18.471233,1.3930215,87,16,15,21,59,57,28,47,43,51,.15083897
.097234525,.582376,2017,1838,1276,Winona,.19266365,.097830214,118.76146,206.55716,163.98735,23.06881,1.215042,87,42,19,28,49,59,19,34,40,36,.16696176
.059154596,.65933472,2018,1838,1276,Winona,.1942416,.10140616,127.1073,206.48235,175.05508,12.267516,1.2293408,87,21,16,47,35,57,44,52,41,50,.08971861
,.48540682,2012,1509,1060,Wright,.10093939,.019932374,149.47858,212.56725,,16.606665,,87,63,40,,66,79,30,,7,,
.016621038,.50708693,2013,1509,1060,Wright,.11068568,.018490551,153.23961,211.9782,294.04782,14.207952,1.9250485,87,63,38,31,66,79,73,77,16,59,.032777492
.033289332,.50641692,2014,1509,1060,Wright,.11690513,.045046162,150.93974,219.59822,272.83463,11.518312,1.7761396,87,74,39,39,68,79,71,78,29,63,.065735035
.033494264,.47223222,2015,1509,1060,Wright,.10611855,.043575507,149.19455,239.16939,243.18457,11.531138,1.6065192,87,75,40,41,71,79,73,77,31,71,.070927531
.074998811,.45289677,2016,1509,1060,Wright,.12501916,.043493744,160.4575,243.16383,207.7477,10.904214,1.2585261,87,72,35,32,73,79,61,55,23,36,.16559802
.068003386,.44360524,2017,1509,1060,Wright,.14016351,.046852507,157.63339,237.77327,198.03032,11.046815,1.2204212,87,75,33,47,78,79,38,57,19,37,.15329708
.062336698,.42573223,2018,1509,1060,Wright,.14318833,.043217186,174.83179,282.98145,213.40257,10.501399,1.1518254,87,74,34,45,73,79,75,70,26,42,.14642231
,.78635079,2012,372,277,Yellow Medicine,.047539908,.084276058,94.385895,298.97327,,61.133533,,87,15,58,,29,15,63,,46,,
.046115506,.80811101,2013,372,277,Yellow Medicine,.047539908,.05146803,102.37508,117.7264,113.97469,22.706915,1.0805748,87,16,59,16,41,24,6,3,55,9,.057065807
.046894614,.73608017,2014,372,277,Yellow Medicine,.069983929,.053633749,102.13494,152.80827,117.54642,21.395094,1.0894892,87,30,58,32,64,38,22,6,77,7,.063708566
.063696802,.75997514,2015,372,277,Yellow Medicine,.070247941,.083675876,98.073021,146.51588,113.12057,20.887814,1.1095266,87,21,56,26,46,29,19,3,77,12,.083814323
.11899821,.80205441,2016,372,277,Yellow Medicine,.069983929,.11612177,105.85654,113.55759,109.48669,22.124352,.90803808,87,9,55,17,33,30,4,1,51,1,.14836676
.058996513,.64066142,2017,372,277,Yellow Medicine,.047999002,.12193164,96.357597,368.56519,240.38844,55.640434,2.1954818,87,30,63,52,33,26,67,68,70,77,.092086881
.08556316,.55818927,2018,372,277,Yellow Medicine,.024327518,.058931183,112.85929,214.55157,183.92815,21.586199,1.5162944,87,38,69,26,66,45,52,59,77,78,.15328701
