year,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,county,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2022,1372.9996,901.99976,349261,259503,Dodge,.1455559,.24894069,.63851207,.2323195,.37444371,.11380707,.031748835,150.68301,190.46268,174.45592,13.616986,1.1191676,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,5.9942664e-07,.25661585,.17180924,.080499247,1.0441816,.72147799,5.4995130e-11,.5774675,.00066627731,.079268597,.6407274,.36950046,2.5982047e-07,.18522386,.11593869,1.3027005e-28,.056769542,.012348231,137.1064,164.07924,160.80374,177.36031,193.48643,189.13199,162.9481,180.86118,178.32016,4.2510753,24.944494,9.5833521,1.0472442,1.1533024,1.0751369,,,,.11618353,.37865359,.16674364,87,76,37,41,25,60,79,66,,66,47,37,66,19,59,36,5,30,58,12
2012,1971,1700,349261,259503,Douglas,.06742458,.065424994,.88188052,.10932368,.70513231,0,.06742458,108.57047,184.70061,,33.915031,,1.0181195,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,4.2788466e-09,.098835997,.011990336,.52244204,1.2165254,.88203174,6.0837618e-28,.20779069,.024925577,.43767181,.88451505,.70160353,0,0,0,4.2788466e-09,.098835997,.011990336,103.41948,116.2337,112.66939,146.60156,175.52618,151.54254,,,,8.8889074,19.333372,12.250025,,,,.54656935,1.5098404,.99578959,2.4351204e-08,.10445818,.016992215,87,36,7,35,3,44,36,48,11,49,13,,22,,80,12,8,57,36,7
2013,1971,1700,349261,259503,Douglas,.12049124,.10331084,1.0081204,.13698055,.75064868,0,.12049124,108.37953,168.30861,202.46678,14.834942,1.6959232,.70691752,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,8.6069470e-08,.21756814,.075622037,.62872952,1.3742088,1.0199301,6.0837638e-28,.26756096,.038901426,.46035826,.99427247,.75034547,0,0,0,8.6069470e-08,.21756814,.075622037,103.08404,117.11449,107.98978,153.16859,185.18974,157.67505,195.67796,207.84465,199.31685,6.6686039,18.444481,9.5586061,1.5339415,1.8285418,1.6414099,.33909622,1.1044135,.70295721,1.0951845e-07,.16851737,.08926589,87,25,4,29,3,70.5,14,39,8,37,47,40,19,51,74,14,12,56,37,7
2014,1971,1700,349261,259503,Douglas,.12026267,.10561033,1.0046021,.1344023,.76020467,.010267626,.10999504,110.80444,169.0584,144.59427,13.470632,1.2218937,.63388395,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.000014985674,.048152916,.02304651,.64453673,1.3381937,1.0099357,1.4248031e-22,.26496175,.042864013,.51742011,1.0262216,.73607022,3.5732849e-23,.011973555,.0011410138,1.4336141e-06,.035812493,.01594577,107.13532,124.23782,117.57495,153.2359,178.8056,159.05151,135.77779,153.33337,139.50002,7.2232547,17.092083,9.9444647,1.0681832,1.3224144,1.1572586,.22084637,.81858301,.47781444,.00056911504,.044371612,.03006695,87,45,3,36,1,49,35,71,17,52,39,19,45,22,76,13,11,51,40,10
2015,1971,1700,349261,259503,Douglas,.10885245,.11263298,.8705768,.10984238,.66691345,.015031533,.093820922,112.20073,171.42963,138.78117,13.429749,1.1554925,.5350225,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.00001560399,.048187464,.023704298,.54274607,1.1551636,.83120942,2.5517524e-23,.2000967,.023157692,.42477879,.84781027,.60782033,1.9213081e-11,.01217876,.0033095696,1.1599850e-06,.03496315,.015140959,107.05109,127.72394,119.2582,158.13824,183.27785,162.09756,134.02779,143.41669,139.30557,7.0833473,17.583368,9.9052,1.0365613,1.2613041,1.1268419,.066178516,.68324459,.31945711,.0019926378,.058508098,.036311984,87,57,8,37,4,53,39,74,26,54,39,20,47,17,77,13,11,49,41,10
2016,1971,1700,349261,259503,Douglas,.024024878,.077134088,.20938903,.038529411,.15765227,.010817538,.01320734,80.764587,148.50938,199.49922,185.04639,2.5445788,.22272484,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,1.8447730e-19,.015224263,.0033095696,.069239527,.27731428,.18412334,3.1714316e-25,.073805094,.021253267,.027479433,.18825705,.13485862,0,.014322045,.0025019604,0,0,0,68.695061,93.813751,88.036354,95.798897,147.56874,104.95405,177.14479,224.58336,216.47475,201.91708,210.97264,206.33376,1.9366326,3.0112071,2.4404852,.098446093,.2633574,.19438957,1.0892130e-11,.064269796,.024436949,87,65,51,48,24,49,64,67,51,48,15,45,78,51,75,18,6,36,55,9
2017,1971,1700,349261,259503,Douglas,.20113307,.23397437,.67784566,.14434101,.44001353,.10764196,.093491107,118.13044,226.55362,158.71104,38.845734,1.2906061,.543881,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,.0032139088,.30868515,.11990543,.35101935,.89057612,.68862027,1.4826039e-22,.28326595,.059722409,.24390881,.55429393,.3995378,.000074286698,.18234019,.050858814,9.5574273e-07,.034823719,.015140713,110.61485,133.50153,125.77882,160.49394,190.11934,165.41484,157.56656,172.07936,166.08806,7.0833473,17.583368,9.9427404,1.2476165,1.373642,1.2823923,.084632188,.85040659,.43796501,.016948398,.37581557,.19313645,87,17,5,25,4,16,29,50,11,45,26,28,37,43,65,21,14,41,48,11
2018,1971,1700,349261,259503,Douglas,.15630066,.17964502,.68932438,.12581925,.50456297,.09735851,.058942165,129.41182,184.58745,185.10089,12.894831,1.4132411,.41761288,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.0010266879,.29034266,.064533226,.35828882,.91764551,.68862027,2.5493475e-33,.2413383,.031745791,.30379245,.63523442,.4886249,2.4871684e-07,.17939283,.024403324,.000014562494,.029889019,.012925366,123.4303,144.47502,131.47147,173.92683,193.40155,178.28131,179.39023,204.32068,192.5889,6.4722352,15.666698,9.7777967,1.3324388,1.5586932,1.4206274,-.11149943,.77786016,.29359123,.0067199301,.32422286,.13334849,87,42,15,35,9,17,65,68,30,63,27,61,43,72,73,18,9,41,47,12
2019,1971,1700,349261,259503,Douglas,.097561732,.12075789,.69873756,.14220305,.4913359,.032363139,.0651986,129.60733,181.13113,165.95685,11.795983,1.1937739,.21991234,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.0017181045,.091947034,.054433148,.42002493,.9351052,.67983067,1.9494169e-22,.28357434,.067954063,.30335367,.60637665,.44345778,1.2409862e-10,.037131317,.026358532,.000023832552,.05057447,.017233934,123.25623,145.19176,134.25372,176.3598,183.96918,177.45645,156.67722,177.48183,173.81599,6.9166803,14.944474,9.9444647,1.0731888,1.2882841,1.1742628,-.14151599,.35781148,.10660093,.0076791593,.12035868,.083003089,87,79,18,38,12,62,69,82,54,63,42,58,36,52,70,20,9,37,48,14
2020,1971,1700,349261,259503,Douglas,.15101179,.16392431,.79344296,.16621529,.5154295,.039213616,.11179818,135.4129,180.76973,159.08444,132.1393,1.1388909,.34228352,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.012958972,.17754266,.11131553,.41359723,1.0741069,.77468777,2.2923538e-22,.32946154,.078311123,.31641108,.64927006,.4763689,2.6384489e-16,.058387216,.02944755,.0048641982,.10995228,.057211727,130.71082,148.92108,141.04988,176.06221,182.69377,177.05766,154.82097,166.85889,160.02266,108.18597,174.16049,141.62689,1.0563949,1.2028849,1.0999583,-.10869183,.58641595,.22599949,.080908984,.1684109,.14315619,87,68,12,31,9,63,46,78,38,66,37,48,76,42,65,21,14,35,48,16
2021,1971,1700,349261,259503,Douglas,.22831644,.22050509,.80502081,.17205808,.52163774,.11699147,.11132497,136.74792,205.73192,185.46884,10.77564,1.261602,,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,,.42891139,.0016288697,.39562371,.10958135,.40506467,1.1164341,.74773282,3.7624980e-35,.3051165,.052861523,.2923747,.66485584,.46371776,8.4874718e-11,.18880387,.031257998,.00029951934,.11506818,.055950548,131.91959,151.53278,145.25835,199.67769,209.76265,203.39453,155.32782,210.73878,201.62433,6.4368272,13.143392,8.8599195,1.1151335,1.3955952,1.2824228,,,,.01815648,.39563349,.20325826,87,39,9,33,6,27,45,71,,63,52,56,45,57,65,21,14,33,52,16
2022,1971,1700,349261,259503,Douglas,.29504412,.30162296,.82573628,.26973614,.47613856,.21518254,.079861574,140.61218,190.14412,177.24953,10.703616,1.2228211,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,.01309295,.51393485,.27133977,.46231833,1.184248,.83542293,4.8983427e-14,.51597476,.18904813,.30158335,.6190477,.47565752,7.5101624e-08,.39378864,.16264036,.00040315327,.059099458,.031721447,134.14142,160.17528,154.47655,181.54468,200.32693,188.94991,170.35788,191.01385,184.96271,5.8459473,13.668735,9.0915928,1.1877499,1.2917132,1.2266701,,,,.13380486,.46106595,.33787498,87,20,13,32,7,20,43,53,,58,46,43,39,41,58,33,10,30,58,12
2012,737.00012,580.00006,349261,259503,Faribault,.10012928,.099696241,.60214019,.12311078,.37890011,0,.10012928,101.35226,151.75731,,69.98764,,.71212548,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.11498164,1.9074835e-11,1.4617056e-10,1.0753945,.18993464,0,.3539094,7.6784198e-28,1.4616490e-10,.86052978,.18993464,0,0,0,0,.11498164,1.9074835e-11,77.790184,117.67036,103.34135,129.3389,203.4446,149.99171,,,,3.1111174,137.95862,21.055599,,,,-.24444228,1.3265765,.35700825,0,.11597376,.00026451764,87,21,42,27,49,44,21,29,33,36,4,,52,,63,20,17,57,36,7
2013,737.00012,580.00006,349261,259503,Faribault,.10012928,.09947475,.6093694,.12311078,.38612935,0,.10012928,98.928154,132.87895,237.37599,19.693449,2.157752,.47758245,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.11498164,1.9074835e-11,2.9607568e-08,1.1446977,.21803001,0,.3539094,5.9655844e-28,2.8314600e-08,.55418777,.21793008,0,0,0,0,.11498164,1.9074835e-11,81.211884,113.86114,101.13368,114.93222,155.3027,126.05519,205.77797,260.33362,234.87521,3.1111174,30.805618,21.055599,2.0054712,2.3440359,2.1438787,-.10152955,.85732418,.23046887,0,.10947496,.00024819851,87,30,45,31,52,70.5,22,41,29,18,15,57,47,72,63,20,16,56,37,7
2014,737.00012,580.00006,349261,259503,Faribault,.13366663,.13470431,.68465596,.14398655,.42787859,.020875774,.11279085,103.37242,145.85356,210.91867,19.006001,1.8865423,.45191744,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,1.2333585e-35,.26743135,8.7387762e-12,2.8314707e-08,1.2952387,.51674837,0,.35554367,5.9655844e-28,3.6897667e-09,.64459008,.50801158,0,6.0871989e-20,0,1.2333585e-35,.13791406,8.7387762e-12,79.406204,126.01635,105.8539,132.56552,180.61284,144.90488,194.25687,227.4236,215.49301,3.2408006,27.888945,21.111256,1.6024125,2.1843266,1.7690334,-.36392406,1.0631604,.17757365,2.2256169e-35,.20460911,.019724678,87,36,39,32,42,44,34,55,36,41,19,53,74,68,62,21,16,51,40,10
2015,737.00012,580.00006,349261,259503,Faribault,.22958122,.2239136,.72302127,.18590179,.44136688,.13382867,.095752552,104.46276,139.21069,172.38298,19.100662,1.6001143,.66792977,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,0,.22564493,2.1495766e-10,6.2793980e-08,1.1738834,.51843339,0,.3574203,9.5618014e-11,6.2792552e-08,.82666677,.43028867,0,.0012541679,0,0,.13791406,2.5864207e-12,99.231918,117.37032,104.08029,120.83388,179.44444,130.75702,140.0834,200.25005,161.97235,3.5555623,28.611168,21.13184,1.1692065,1.8471107,1.5658758,-.44240043,1.5806416,.16213503,0,.57689488,.00021221134,87,10,29,13,37,6,38,30,16,42,12,48,75,70,61,26,13,49,41,10
2016,737.00012,580.00006,349261,259503,Faribault,.096384287,.27454466,.27654749,.11510219,.12807935,.063018337,.033365946,71.874947,142.47548,204.35091,95.843735,4.8880992,.39091304,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,0,.098392613,1.4462656e-11,4.6234883e-19,.38939673,.0025072985,0,.098392613,1.4425406e-11,2.2423110e-25,.2612485,.0004124952,0,.00032032945,0,0,0,0,29.960718,94.391777,80.320503,119.15278,171.6187,138.57697,138.91019,193.24362,173.16725,90.083519,125.08358,111.403,2.264796,5.855741,4.6681538,.0053297481,.5847761,.24110015,0,.589221,.0075134956,87,19,18,18,42,17,35,26,23,39,11,48,58,66,46,42,12,36,55,9
2017,737.00012,580.00006,349261,259503,Faribault,.15929925,.23327033,.49786511,.13889815,.29657215,.096904419,.062394828,112.91979,254.39484,156.94829,66.574348,1.2736423,.37278396,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,0,.070128456,7.1924230e-11,1.9079210e-11,1.118064,.19655743,0,.35418475,5.9327949e-28,1.8261139e-12,.50660592,.12240733,0,.069067709,1.5982789e-26,0,.0020053848,8.8562939e-25,97.538887,128.90681,105.30016,124.81748,383.94589,267.87,111.69448,133.89438,127.25826,13.444471,145.52806,25.763941,.99211729,1.2400256,1.1758435,-.29829326,.86836141,.19754048,0,.56992531,.029521195,87,27,24,27,30,19,52,51,23,37,40,27,58,37,60,28,13,41,48,11
2018,737.00012,580.00006,349261,259503,Faribault,.27023911,.24515723,.69456673,.11261907,.38233387,.070625335,.19961378,99.623802,156.21454,161.9706,18.116039,1.4262906,.75123286,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,0,.55028296,3.3896538e-07,5.6958001e-08,1.2323637,.55415535,0,.34642527,5.9327949e-28,2.9926937e-08,.64458603,.42940587,0,.069067709,1.4531271e-26,0,.25048268,1.1147247e-07,83.207359,119.28806,102.79652,125.36728,189.36118,166.55557,125.63894,191.30562,168.58336,3.0555615,28.583389,18.662308,1.0491861,1.6183996,1.5592204,-.43930283,1.5642501,.19545344,0,.5229916,.20846224,87,8,14,39,28,29,7,45,7,19,7,44,70,73,55,16,29,41,47,12
2019,737.00012,580.00006,349261,259503,Faribault,.32685807,.27793112,.73775816,.17054772,.33795822,.097605847,.22925222,104.87537,161.70201,178.06308,34.570526,1.6590276,.70824784,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,0,.65620881,2.2288945e-07,6.7253759e-14,1.5083426,.40274113,0,.49437705,5.8289647e-26,1.7405273e-14,.6215778,.37634155,0,9.0138972e-18,0,0,.42944518,1.2539432e-07,96.111244,127.62678,104.49953,137.71402,184.72227,166.83334,166.55557,187.38895,177.88893,3.7908144,32.02784,21.390179,1.5981736,1.6793592,1.6454976,-.49934599,1.7829421,-.018284518,0,.57504582,.25603488,87,7,13,30,41,24,9,43,8,27,17,62,68,80,46,23,31,37,48,14
