year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium
2014,1216,934,Wabasha,1.5994459e-22,.72715622,.067089073,1.8151680e-23,.073292233,119.8711,184.06404,293.06885,14.1372,2.2681749,.086474679,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,34,60,64,54,65,62,63,52,84,50,81
2015,1216,934,Wabasha,.0555025,.71226209,.066968851,.038876478,.073292233,118.32243,187.31583,214.24825,14.167905,1.6288073,.21656632,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,32,59,38,52,42,43,61,53,66,51,72
2016,1216,934,Wabasha,.089510813,.65242922,.067089073,.055252772,.06840279,127.39902,213.33531,159.60014,23.737514,1.1519599,.2268417,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,35,59,43,57,44,40,59,50,30,56,21
2017,1216,934,Wabasha,.11228351,.6444118,.067089073,.05955115,.073292233,125.49811,220.09068,142.58751,28.091026,1.0650412,.24863853,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,28,59,51,61,49,31,66,27,26,48,17
2018,1216,934,Wabasha,.11378826,.65721595,.067089073,.067837469,.073292233,129.95041,220.40518,152.4614,14.466019,1.0863098,.28551075,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,23,55,41,53,43,22,64,59,30,55,29
2012,3300,2408,Wadena,,.4198063,.03196834,,.061765525,90.888504,349.96033,,38.560078,,.56888473,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,78,67,,39,,52,9,69,,28,
2013,3300,2408,Wadena,.036437511,.48825827,.03196834,.023144528,.082698666,93.522537,142.98996,129.45554,16.02726,1.1081318,.27926481,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,67,68,27,30,24,29,12,17,9,29,11
2014,3300,2408,Wadena,.044246234,.58463383,.03196834,.023144528,.14035372,91.296669,138.67012,138.90854,10.405155,1.2096285,.28211984,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,53,71,43,17,35,34,15,13,14,20,19
2015,3300,2408,Wadena,.046218362,.56757516,.037940886,.023779448,.14141729,92.218155,140.47354,136.0069,10.412481,1.1760075,.28297356,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,48,68,49,20,44,33,17,14,16,24,21
2016,3300,2408,Wadena,.057744615,.54978913,.036685038,.02819363,.14933766,103.99835,194.40161,142.0547,21.057711,1.0945045,.244931,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,49,67,58,20,54,37,29,33,12,49,12
2017,3300,2408,Wadena,.068848059,.47132593,.037230976,.041270837,.14066654,89.095436,373.43613,187.63715,34.556927,1.597737,.1480895,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,64,67,60,27,62,48,15,68,52,55,69
2018,3300,2408,Wadena,.073644988,.51331896,.074106932,.044691917,.14024945,91.096336,161.94528,135.64516,10.410851,1.1035748,.26791894,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,48,52,60,23,61,26,8,12,17,25,35
2012,3985,3033,Waseca,,.68576509,.078372695,,.01464422,105.5652,138.06436,,23.443615,,.7835412,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,27,51,,69,,26,41,2,,16,
2013,3985,3033,Waseca,1.7207159e-14,.63562316,.078372695,1.1232438e-14,.01464422,109.28194,137.55127,201.08151,13.803317,1.790241,.13638736,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,41,51,50,68,51,50,42,16,39,14,55
2014,3985,3033,Waseca,1.8985476e-14,.60064846,.078366227,1.1652436e-14,.054154154,104.3201,145.10188,201.79231,10.965281,1.7935658,.072862715,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,48,56,61,63,62,66,43,17,47,23,64
2015,3985,3033,Waseca,1.2682160e-15,.53454578,.078287005,3.1665101e-16,.054154154,105.31824,143.60838,221.78775,10.714271,1.9371649,.016297683,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,57,52,70,63,70,69,45,17,71,26,82
2016,3985,3033,Waseca,1.1757244e-15,.49045891,.068582721,3.2448069e-16,.069599658,123.17917,187.68117,319.47153,5.2633495,2.2551205,-.14444198,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,65,58,79,56,79,75,53,27,78,1,76
2017,3985,3033,Waseca,1.8791246e-15,.46116307,.078275971,4.3550210e-16,.073172621,101.31358,146.40311,313.96188,5.4751196,2.6667902,-.12529786,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,69,53,80,62,80,72,34,2,79,1,79
2018,3985,3033,Waseca,2.1873701e-17,.46869081,.081658572,1.0363226e-17,.073169135,107.21838,151.22081,187.85844,5.2718973,1.5465113,-.064450502,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,62,50,79,54,80,69,35,4,62,2,79
2012,3387,2386,Washington,,.49137309,.22930366,,.0067928461,195.92058,255.13699,,21.566328,,-.35987884,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,.4841477,.2403207,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,,,,,,,,,,,,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,61,9,,80,,84,85,52,,13,
2013,3387,2386,Washington,.21524963,.48320794,.22860368,.12052409,.0067849839,201.51422,261.09006,260.81189,15.658455,1.4403446,-.05565802,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,.49868381,.26189497,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.10785847,.19421174,,,,,,,,,,,,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,69,10,2,78,4,77,84,83,67,24,33
2014,3387,2386,Washington,.17172351,.52967668,.2557188,.10824432,.027405037,199.3515,265.00269,268.54001,10.975113,1.3891385,-.19155374,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,.52920616,.29047146,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.12775677,.21319695,,,,,,,,,,,,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,67,11,13,79,7,85,84,86,76,24,37
2015,3387,2386,Washington,.18339944,.49603677,.24467321,.11088319,.029234508,204.45477,269.53214,274.3764,10.897682,1.4051045,-.2327448,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,.50646752,.28420332,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.12965491,.23989481,,,,,,,,,,,,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,69,9,10,82,9,86,84,83,81,28,51
2016,3387,2386,Washington,.2228478,.50776362,.24740045,.1333774,.05204827,201.32883,281.81934,279.05533,8.1802149,1.3722382,-.13787998,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,.5114966,.29942033,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.13189498,.26534769,,,,,,,,,,,,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,59,9,14,68,12,73,82,73,73,8,49
2017,3387,2386,Washington,.22603151,.52184629,.27163565,.14037649,.054952051,202.81334,280.28033,259.75888,8.2830076,1.2322551,-.18790312,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,.52594823,.32267669,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.13390929,.28405517,,,,,,,,,,,,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,50,8,17,72,18,76,83,55,73,7,40
2018,3387,2386,Washington,.25422427,.50946504,.28432724,.14986511,.035000142,227.90596,299.44012,290.39807,8.1031771,1.2983539,-.13520598,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,.49953386,.31540722,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.13458036,.29472584,,,,,,,,,,,,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,50,8,8,78,11,72,83,81,78,10,61
2012,1053,893,Watonwan,,.53547859,.16123703,,.024115346,89.321465,99.168297,,92.039299,,.7398361,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,49,18,,63,,31,8,1,,63,
2013,1053,893,Watonwan,0,.5399363,.16121149,0,.024115346,95.939217,98.738983,203.37808,14.855736,2.0477636,.15837383,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,59,19,70.5,61,70.5,48,16,2,42,20,65
2014,1053,893,Watonwan,.026030464,.50340533,.16123703,.01418024,.071194507,81.933899,89.301849,104.85794,6.3102565,1.1118355,.19207729,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,76,26,47,56,47,47,3,1,1,1,9
2015,1053,893,Watonwan,.15636231,.469791,.16082586,.070888184,.071194507,77.950073,87.796051,86.979118,6.3102565,.91835856,.43004537,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,76,26,22,55,11,16,3,1,1,1,1
2016,1053,893,Watonwan,.21591295,.40427548,.13877028,.092636228,.036955297,94.362999,99.140633,163.72736,6.3973851,1.728865,.35758027,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,84,30,25,78,13,19,13,2,34,2,68
2017,1053,893,Watonwan,.35681549,.51333332,.25984621,.18193035,.042833336,103.5613,135.71126,79.649323,10.50689,.85855675,.65361315,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,54,10,6,80,2,4,39,1,1,17,2
2018,1053,893,Watonwan,.056392282,.46983656,.18476087,.026322613,.065592907,130.23502,200.3793,102.87645,4.6620965,.77500004,.047662992,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,61,18,68,60,67,62,65,39,1,1,2
2012,484,311,Wilkin,,.68512839,.010490702,,.050127853,108.09785,548.75598,,104.48824,,.75796676,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,28,74,,45,,28,47,79,,68,
2013,484,311,Wilkin,0,.76761901,.010490702,0,.050127853,107.00098,202.26041,235.54515,19.159521,2.0398962,.41863799,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,21,75,70.5,43,70.5,10,35,67,54,44,64
2014,484,311,Wilkin,0,.74194008,.010490702,0,.080181025,101.42692,222.12791,276.72595,40.328144,2.4293509,.32739502,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,29,75,76.5,50,76.5,28,35,73,80,85,83
2015,484,311,Wilkin,0,.7780776,.010509048,0,.13915497,97.376488,193.07292,185.64383,12.859221,1.577551,.42252377,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,18,73,79.5,23,79.5,17,27,59,57,41,68
2016,484,311,Wilkin,0,.6552943,.0098549016,0,.15536225,102.74842,166.14214,480.13263,30.098751,4.1350126,.29769713,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,34,72,83.5,17,83,31,26,12,80,65,80
2017,484,311,Wilkin,,.62903512,.025944974,,.13941382,98.151543,304.55081,,36.212841,,,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,32,71,,28,,,30,58,,57,
2018,484,311,Wilkin,,.58512533,.027682915,,.12320653,100.31257,214.50546,,15.693519,,,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,33,68,,28,,,21,51,,62,
2012,1838,1276,Winona,,.75182563,.1771438,,.035441037,116.93875,212.87968,,15.737376,,.7614364,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,19,15,,55,,27,62,31,,5,
2013,1838,1276,Winona,.046691649,.76650375,.1771438,.060872663,.03810728,119.39258,170.88806,190.00322,13.05043,1.5572046,.26986378,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,22,15,13,52,21,30,61,51,33,7,42
