county,year,adj_supply_any,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
Chisago,2018,.41317183,2944.0532,2123.0393,349261,259503,.092095636,.20230947,.157049,.21568541,.051658221,.040437415,155.09477,237.30708,176.38263,11.898756,1.0369791,-.065146118,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.000043290278,.10853216,.044973277,.13281621,.6385833,.32375914,4.1489521e-16,.2828902,.01054093,.10399939,.33420113,.19332162,1.5573260e-11,.06485562,.0020878497,4.4378326e-06,.044001304,.022047538,144.0881,177.78926,163.89175,217.68623,257.41095,231.3232,154.63843,183.84659,163.24301,5.2397957,16.583366,9.6666918,.89832199,1.1117169,1.0145764,-.43580267,.19665341,-.1713036,.0010177945,.24570964,.1295128,87,76,76,28,74,44,75,62,77,74,66,54,38,19,52,38,10,41,47,12
Clay,2012,.61677438,4181,3424.9998,349261,259503,.033571586,.044955555,.16109948,.42210335,0,.033571586,124.32535,216.31322,,47.958736,,.50761074,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.000063886735,.060048446,.01419401,.451074,.78757662,.63390523,1.4116121e-07,.29008344,.16614652,.31937268,.53097934,.42577785,0,0,0,.000063886735,.060048446,.01419401,113.32383,135.87103,125.19951,160.26431,169.48944,162.37656,,,,7.8264599,15.153042,10.062972,,,,.30804324,.74062157,.55762714,.00034557318,.08495494,.0235465,87,57,37,19,42,44,57,59,58,68,32,,37,,68,26,5,57,36,7
Clay,2013,.65328503,4181,3424.9998,349261,259503,.0738087,.096141525,.16109948,.43466029,.016283436,.057525262,124.23691,174.7791,137.22563,14.603787,1.0333545,.3222442,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.000063886735,.1300693,.058159873,.4737066,.8382287,.67842138,1.4116121e-07,.29008344,.16614652,.32265854,.54441059,.4306713,6.0197578e-16,.033310089,.010116525,.000063886735,.095630057,.052609175,116.24855,132.28714,125.26949,169.95753,180.3139,173.39792,126.27769,141.58327,129.76379,5.9468794,15.083364,7.863863,.86987412,1.1329631,.93303025,.16121094,.5001294,.34074089,.00029405314,.15589873,.091691576,87,47,36,20,44,32,39,44,57,63,53,11,18,5,67,25,9,56,37,7
Clay,2014,.63097459,4181,3424.9998,349261,259503,.074244417,.1005707,.17133528,.41668451,.03128963,.042954784,127.3046,177.14571,152.31737,13.172125,1.1357354,.19194117,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.00021287464,.13477832,.062530935,.46134847,.79533303,.67825228,1.4116129e-07,.31221825,.17497355,.32192582,.49031851,.41209882,6.0197578e-16,.066161089,.013876893,.00021112818,.064740553,.047808215,122.3651,132.89265,131.46484,166.71506,181.74666,171.83499,142.65375,156.49915,151.18811,5.4181104,14.111517,7.5459814,1.0401821,1.1610783,1.0694263,.052001346,.35884273,.22316515,.00096104597,.17062043,.098326012,87,74,46,22,44,41,70,75,69,71,49,22,43,12,66,27,7,51,40,10
Clay,2015,.59448671,4181,3424.9998,349261,259503,.066547781,.095283374,.1712126,.38628194,.029555585,.0369922,133.58862,188.03027,174.5545,13.388988,1.2594668,.093919136,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.00026206742,.11476472,.047836781,.41813335,.7625019,.60825908,1.4480193e-07,.30830118,.17991146,.30066755,.43870363,.37263685,3.1421235e-18,.062643699,.01876368,.00022330433,.054105148,.033088043,125.51388,142.75542,138.57623,180.1637,188.228,183.10486,163.02785,185.63342,174.61609,5.7930355,14.111234,7.8447828,1.1005923,1.4019059,1.2182869,-.092384502,.28676108,.096136302,.0016009058,.15890384,.085726671,87,78,46,21,49,45,77,77,73,74,55,49,46,31,65,29,6,49,41,10
Clay,2016,.5566287,4181,3424.9998,349261,259503,.093550079,.15511076,.15870541,.35863671,.054263506,.039286569,138.87421,198.50983,173.0434,13.161944,1.1951511,.1009142,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.041509666,.13038218,.092396714,.34824964,.71827042,.58291107,.00013147989,.27343252,.15853485,.2487269,.43935132,.35072815,.016031213,.093341328,.047307599,.0065589692,.048360631,.020919958,129.78394,157.46599,146.49942,189.98859,205.62157,200.13634,157.91539,188.20206,175.23605,4.917944,9.5212507,7.1833458,1.121825,1.225459,1.1701641,-.1173,.23693445,.1025676,.11767098,.20525996,.15793905,87,74,47,24,47,39,75,72,71,71,37,41,27,27,64,29,7,46,43,11
Clay,2017,.57605726,4181,3424.9998,349261,259503,.13930373,.21928248,.18252681,.34468558,.090458877,.048844848,135.72377,251.37762,173.14908,24.537846,1.1919451,.14312704,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.061783955,.21644849,.12491795,.39016095,.75182611,.62418425,.00013147989,.31816155,.1776332,.24179301,.41193637,.34137082,.018001022,.15829769,.089390188,.0071734502,.066716708,.034109194,129.379,152.10345,141.74323,183.85579,196.48668,186.89154,153.22797,163.83757,159.6526,5.5994058,9.604332,7.6876755,1.0230691,1.1038064,1.0546775,-.095399074,.38395634,.15187645,.14663935,.32200465,.24023832,87,61,44,22,43,25,77,62,66,72,42,44,43,35,60,32,8,41,46,13
Clay,2018,.54281384,4181,3424.9998,349261,259503,.11778711,.20164199,.17230499,.3301982,.077476449,.040310659,148.35156,214.37755,168.08321,9.9714499,1.0641192,.12983009,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.047266804,.18371132,.10367677,.36607435,.69327343,.58453357,.00016443536,.28175744,.18324465,.22943068,.3887817,.3214801,.0073221778,.14150193,.060060479,.016664429,.037226927,.028623851,143.05103,164.6671,159.38098,207.5786,217.78195,214.47549,159.38893,182.70438,173.16811,4.8231497,8.7307758,6.3136692,1.0177107,1.0737716,1.0441439,-.054060016,.29564154,.15801466,.11348505,.29466698,.22539967,87,63,40,21,46,26,76,63,69,72,50,47,23,26,61,32,7,41,47,12
Clearwater,2012,.36526975,568,375,349261,259503,.11533539,.22565107,0,.24993438,0,.11533539,86.549927,558.05267,,57.250031,,.53783876,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.18499815,.00037850015,1.5729638e-15,.59363186,.060138971,0,0,0,3.6132787e-16,.54397845,.057751223,0,0,0,0,.18499815,.00037850015,55.79184,114.14397,91.230339,377.66162,747.86475,430.9256,,,,4.7083426,91.740921,15.233,,,,-.2086736,.92710793,.53684533,0,.438353,.031118268,87,15,81,83.5,78,44,15,3,54,5,81,,43,,68,0,32,57,36,7
Clearwater,2013,.3773348,568,375,349261,259503,.12588617,.24529545,0,.26199943,.010550781,.11533539,86.747688,193.92703,185.2674,19.71352,1.6406089,.42196208,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.18875305,.0005770314,1.9797476e-14,.75676829,.069252945,0,0,0,3.1342080e-15,.59316874,.067779124,0,0,0,0,.18499815,.00037850015,61.811848,110.258,94.723869,179.02788,217.0974,188.26401,168.37289,204.51186,182.38681,4.7083426,30.534782,15.233,1.5052948,1.7923121,1.6841531,-.096295521,.71526873,.35938355,0,.47832006,.063108556,87,22,83,83.5,80,36,17,7,39,3,61,32,48,47,69,0,31,56,37,7
Clearwater,2014,.5278874,568,375,349261,259503,.20908639,.26077834,0,.37393573,.055134721,.15395166,93.20565,199.22034,166.47655,18.006128,1.4316857,.48880449,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,3.6314253e-23,.23948526,.0023653461,3.3657439e-06,1.2089286,.39337,0,0,0,3.3650867e-06,.70858014,.26949799,0,0,0,2.5117759e-38,.18499815,.00064172206,65.162682,114.22054,105.49325,179.18066,214.62518,194.30634,134.45569,186.33643,154.81683,4.7083426,28.5695,15.131741,1.2616948,1.5964656,1.378063,-.27129698,1.0204287,.16368508,2.8999034e-13,.42371529,.10125425,87,16,68,83.5,53,23,12,11,31,16,61,35,69,41,71,0,29,51,40,10
Clearwater,2015,.56475788,568,375,349261,259503,.20767049,.26199061,0,.40695736,.049869973,.15780053,92.20295,199.23514,149.91397,17.890369,1.2878525,.56186163,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,2.7937793e-22,.23755926,.0031578285,.002718817,1.2302608,.44226891,0,0,0,.002718817,.72639477,.26965132,0,0,0,5.1326630e-37,.18499815,.00092445523,66.742226,112.98093,102.87511,178.73621,216.16684,189.25012,129.76396,165.76404,146.68066,4.7083426,28.388947,14.874384,1.1554697,1.4922587,1.2803192,-.39751929,1.2027559,.35248113,1.2585704e-18,.43294019,.086570635,87,15,49,82.5,43,31,15,15,23,16,63,31,69,35,72,0,28,49,41,10
Clearwater,2016,.46350077,568,375,349261,259503,.15436924,.2829054,0,.36579701,.056665469,.09770377,108.32331,201.36807,130.28513,65.461357,.95119208,.28972077,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,1.3373222e-22,.27418953,.0015180674,.000011688842,1.0055932,.34820119,0,0,0,.000011688369,.75769895,.17832741,0,.005912073,1.7364593e-34,0,.18297344,.00040539843,87.570465,131.68253,114.87669,182.78821,219.91943,193.30212,116.97225,133.61118,124.06949,4.7083426,44.625092,15.066876,.91614634,.98048002,.93474257,-.50567669,.91133595,.075154878,7.1131413e-11,.49306828,.27507418,87,47,71,82,44,38,45,25,54,34,42,6,82,2,79,0,21,46,43,11
Clearwater,2017,.4567683,568,375,349261,259503,.15266654,.29208484,0,.34918132,.045079544,.10758699,99.316254,610.11609,338.2674,83.721191,2.8294082,.2465466,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,1.6566620e-22,.31256858,.0017482989,.0026635323,.95086396,.34819859,0,0,0,.0026635323,.70282733,.17891163,0,.005912073,1.7364593e-34,0,.18311058,.00047276588,74.116119,121.87741,107.62886,597.95258,633.75824,608.45264,118.0715,633.00818,131.83212,4.7083426,114.13911,15.055372,1.0255204,5.1031899,1.1473089,-.50504434,.82394034,-.019618725,3.5582895e-14,.49733213,.31157094,87,54,72,82,41,52,40,35,55,32,82,80,81,81,76,0,24,41,46,13
Clearwater,2018,.44391039,568,375,349261,259503,.096004702,.21758945,0,.37687048,.028964804,.0670399,108.90651,253.11897,147.92316,19.413374,.72321266,.17955594,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,3.8329418e-24,.1810386,.00092638982,.0053028092,.92622441,.34819859,0,0,0,.0053028092,.75012022,.17891163,0,0,0,0,.1797629,.0001963829,96.420158,128.06143,117.02167,235.71158,272.54498,246.21159,138.0278,157.5173,147.08337,4.7083426,30.51395,15.152807,.5126816,1.0817114,.58284742,-.44628316,.77218956,-.021864453,3.8783491e-20,.37444192,.054508351,87,75,68,82,30,62,59,55,61,39,70,26,74,1,85,0,15,41,47,12
Cook,2012,.62993127,184,138,349261,259503,.14165734,.12768568,.11505498,.37321895,0,.14165734,107.52191,657.12384,,61.088238,,.68931019,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.12291384,.021474333,0,.88861895,.49663353,0,0,0,0,.75909477,.003745527,0,0,0,0,.12291384,.021474333,101.79187,119.60042,114.99952,658.44543,727.005,661.01489,,,,3.1192613,52.930664,11.293188,,,,-.18326497,.9679184,.67663026,0,.14286338,.13448294,87,12,35,31,50,44,12,18,37,45,82,,45,,59,18,22,57,36,7
Cook,2013,.62227398,184,138,349261,259503,0,0,.11505498,.50721902,0,0,144.79413,158.34021,415.97528,229.18796,3.0284319,.10137413,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,0,0,1.1619249e-36,.93575311,.54012167,0,0,0,0,.9293946,.0038468612,0,0,0,0,0,0,139.38934,147.83896,144.93196,149.17426,174.5493,159.28537,397.48218,426.57947,400.27386,210.69485,239.79213,213.48654,2.6664071,2.8532763,2.7481015,-.31560788,.3137494,.028003134,0,0,0,87,87,43,34,33,70.5,87,87,74,75,34,86,87,82,82,18,0,56,37,7
Cook,2014,.98188901,184,138,349261,259503,.14314832,.11099017,.11505498,.72368568,0,.14314832,123.84949,213.04135,385.30908,32.538261,2.6629653,.56677818,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,0,.34237057,8.7645958e-07,2.3238499e-36,1.6908742,1.4599154,0,0,0,0,1.3155684,.32587788,0,0,0,0,.34237057,8.7645958e-07,112.48372,131.4007,115.03974,203.66112,229.03616,213.77225,366.81165,395.90894,369.60333,2.2638936,54.152885,18.027813,2.5723176,2.6682291,2.6036096,-.3886103,1.3928244,.89490497,0,.20772,.11288331,87,31,4,41,4,76.5,16,66,24,69,69,87,82,86,74,12,15,51,40,10
Cook,2015,1.0479441,184,138,349261,259503,.14314832,.091218121,.11663926,.78815645,0,.14314832,113.71439,152.82483,377.41461,32.538261,3.0140698,.74246699,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,0,.34237057,8.7645958e-07,2.7886198e-36,1.8227037,1.283561,0,0,0,0,1.4798908,.2430277,0,0,0,0,.34237057,8.7645958e-07,110.83417,116.86873,111.66789,143.44461,168.81966,153.55573,358.91718,388.01447,361.70886,2.2638936,54.152885,18.027813,2.5997434,2.9597874,2.6297464,-.43839711,1.7888334,.90960234,0,.18811961,.01879295,87,36,2,36,1,79.5,19,80,11,56,23,87,85,87,75,11,14,49,41,10
Cook,2016,.8748315,184,138,349261,259503,.35890502,.29079014,.069032989,.66265017,.2157567,.14314832,110.4827,399.57339,246.49269,101.4134,2.5259748,1.0036918,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,0,.86573577,1.2966846e-06,1.1619249e-36,1.7344285,.98394769,0,0,0,0,1.3909791,.19981886,0,.52325284,4.2022492e-07,0,.34237057,8.7645958e-07,96.919846,133.80524,97.836197,424.00879,453.17554,445.28662,121.60986,401.52264,135.59108,2.2638936,203.98651,18.027813,1.0044643,2.7451108,1.009521,-.53785133,2.7326176,.81120402,0,.50704509,.48107216,87,3,5,57,1,2,22,22,3,39,81,66,86,77,76,8,16,46,43,11
