year,mnsendist,sendist_n_kids_u5,sendist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnsendist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2014,13,5142.8008,3906.4766,349261,259503,.069533303,.092091121,.6826452,.10939877,.52846795,.024754807,.044778496,126.5992,203.40775,195.69119,10.353584,1.5057969,.22960821,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.0091972174,.10057819,.049954265,.46193227,.87332863,.66920662,.0055561615,.17193927,.10597172,.36221799,.65618187,.49081618,0,.03316962,.0008508779,.0064983848,.046663489,.023951942,117.27178,138.7068,127.00616,196.00943,213.17163,205.33044,154.09721,241.16675,198.86185,7.2517538,11.391258,8.9166851,1.2247698,1.7816186,1.5355642,-.0055697858,.36638251,.18125254,.024579443,.14415017,.069196008,67,62,13,54,4,57,31,64,22,23,25,18,35,53,77,16,7,51,40,10
2015,13,5142.8008,3906.4766,349261,259503,.098207705,.13187829,.66377133,.10759965,.50775498,.049790986,.048416723,124.95338,199.5838,182.57666,10.407172,1.4374828,.26137495,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.011658309,.15708132,.078368127,.43329147,.84502053,.65200496,.0046452931,.17227948,.10538793,.34098577,.62323487,.46996295,1.8483007e-35,.10039537,.0040466026,.006788569,.047745064,.024261588,112.88055,139.54051,125.85742,187.6667,211.79121,203.88591,152.69977,221.59952,186.72229,7.2861271,11.668034,8.9176559,1.2349325,1.6594326,1.4768614,-.068277307,.49267805,.20231706,.033038892,.20858905,.12377902,67,55,12,53,4,48,33,61,19,21,23,20,37,52,76,16,7,49,41,10
2016,13,5142.8008,3906.4766,349261,259503,.09820655,.14385305,.62693852,.12190223,.45825678,.051427029,.046779521,137.65775,208.58302,184.28212,11.754599,1.3055971,.179519,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.020297825,.15289381,.079247728,.45670086,.80991739,.61993432,.005395324,.19282158,.13626379,.3045862,.59533244,.4229795,4.6878012e-32,.09189713,.026110772,.0064730509,.044739179,.021968128,127.28056,152.47855,140.73253,201.35588,223.51413,210.99503,135.64178,225.545,188.61691,7.0066476,11.668034,8.7786713,1.0015045,1.5954026,1.3991718,-.12402234,.40746284,.1297071,.066806488,.2221442,.13313392,67,61,13,51,5,52,36,64,21,22,19,16,46,29,73,19,7,46,43,11
2017,13,5142.8008,3906.4766,349261,259503,.098187745,.15479481,.59304017,.12953091,.41670281,.051381283,.046806466,134.94662,227.17403,228.57071,12.157518,1.7192312,.095839679,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.022367259,.15298623,.082490839,.41722587,.74892288,.56930447,.0058082147,.1903844,.13017482,.26384151,.54114836,.36730102,0,.085282251,.026928922,.0075175562,.042585637,.022807388,119.54453,151.00578,140.20621,201.97879,221.52171,210.02388,158.31038,233.62984,213.61774,6.8751745,11.668034,8.8502913,1.113399,1.6300938,1.554693,-.20475529,.28547803,.017991723,.07429678,.23946193,.14185075,67,63,19,51,4,61,45,65,26,24,13,29,46,65,70,22,8,41,46,13
2018,13,5142.8008,3906.4766,349261,259503,.098578222,.15816121,.57467341,.12442342,.4008255,.049153741,.049424481,148.3857,236.33603,217.5305,10.523558,1.3916488,.12669407,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.020297825,.14867808,.088232175,.40177029,.77300668,.57758415,.00067739643,.2163782,.11886979,.25120434,.52164066,.36466071,0,.08259511,.02482114,.0075575644,.048588857,.025826529,125.81723,173.68832,149.98114,222.2988,253.37952,240.07838,173.80887,264.8255,235.91541,7.2961388,11.77027,9.0554247,1.1231544,1.6168658,1.5165186,-.17809479,.32156092,.065332592,.078608915,.23953179,.1484793,67,63,17,53,5,55,35,64,25,23,25,28,43,59,70,22,9,41,47,12
2019,13,5142.8008,3906.4766,349261,259503,.11600582,.19728872,.60596526,.15488896,.39998856,.064918041,.051087771,150.08754,224.78371,208.79626,46.80056,1.3563471,.069390289,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.028627772,.17070569,.11205517,.40622264,.80918843,.56544715,.013586181,.24266347,.15145731,.23177582,.52198881,.3308008,0,.11175492,.047097467,.0079319039,.050829034,.026773928,134.19894,175.92319,152.01877,210.71715,241.4704,230.34943,174.71222,248.42357,227.60583,11.183568,66.892067,20.031172,1.1770611,1.6144707,1.3940201,-.19830544,.25434068,.0048921914,.077404611,.29219463,.21348855,67,63,23,48,4,52,48,60,29,25,28,27,49,55,66,26,8,37,48,14
2020,13,5142.8008,3906.4766,349261,259503,.1547665,.24893926,.63721591,.16800153,.39692873,.082480855,.072285652,151.95235,223.56549,210.84569,96.87989,1.4153563,.13380562,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.068809643,.22355518,.17125374,.44187164,.84141898,.62718779,.013320398,.25664783,.16704363,.24600631,.50300133,.34629971,.0049360613,.1393092,.066207096,.015205844,.093031168,.049762502,132.41412,177.81279,153.37054,209.48134,240.8625,229.87804,181.22479,246.76038,219.37955,53.635574,138.00116,92.738678,1.2717092,1.6363162,1.4911393,-.14588855,.3377246,.11388902,.16139522,.32229954,.26224619,67,58,20,47,6,46,40,57,25,24,26,27,34,62,62,26,11,35,48,16
2012,14,5093.8237,3749.6689,349261,259503,.021825584,.03700969,.53393668,.15781373,.35429737,0,.021825584,137.76677,192.15524,,9.9025259,,.26495504,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.0027774109,.035752028,.022700865,.38005146,.71185309,.54088092,.051101133,.27419946,.14517066,.2691226,.42741591,.37206903,0,0,0,.0027774109,.035752028,.022700865,129.80693,145.95946,139.60884,185.59189,195.67235,189.71437,,,,6.1934667,11.305597,7.8628044,,,,.09316355,.4679901,.29803306,.0097751822,.059671789,.037686534,67,36,28,41,24,34,36,37,27,25,6,,13,,66,30,4,57,36,7
2013,14,5093.8237,3749.6689,349261,259503,.067753635,.1028312,.5617162,.18467771,.34140685,.032122001,.035631638,139.64445,194.95683,235.12712,9.4917593,1.6504077,.15702192,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.0086152451,.12366043,.064389303,.36853707,.79218721,.57402301,.050818998,.32312414,.16797814,.2569097,.41311139,.35769984,.0024198673,.059360079,.021350561,.0047624288,.059745364,.036383674,129.72112,147.28455,141.2354,189.47432,198.45331,194.06337,229.14308,240.3318,233.94447,6.20509,11.210761,7.79601,1.5450749,1.703102,1.5974851,.011789292,.32688823,.16255364,.031585887,.16544662,.11593937,67,50,29,35,28,43,25,46,27,25,25,23,13,53,61,33,6,56,37,7
2014,14,5093.8237,3749.6689,349261,259503,.11785057,.18502881,.59548563,.21589677,.3209264,.059188087,.058662482,138.36328,199.30234,207.26193,8.8009005,1.4178379,.15317613,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.031415597,.20185781,.12984625,.38343015,.81899136,.61509097,.06520763,.36186281,.22673139,.22649433,.39221704,.33140808,.0071615367,.11093431,.037889984,.018932939,.099413909,.056229919,126.08,149.3943,138.08696,194.69539,203.22227,197.98447,197.06012,218.62485,206.73305,6.0085754,9.6950951,7.2885695,1.3213679,1.4700356,1.416226,-.080692112,.38114774,.18241361,.11649958,.25724125,.22624762,67,46,29,35,28,42,26,42,26,25,24,21,27,36,54,36,10,51,40,10
2015,14,5093.8237,3749.6689,349261,259503,.15742779,.27372459,.56332791,.19573514,.31239748,.10223252,.055195265,136.4306,196.46028,194.29713,8.8574486,1.3782369,.213275,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.061800834,.25104585,.16452356,.37942314,.7719748,.56063557,.058192756,.32902291,.18778957,.22388728,.37342006,.30898976,.034100179,.17809007,.082776174,.017376926,.094417669,.050208054,127.78006,147.5504,137.73709,190.04164,201.84431,194.5652,187.05515,205.67546,194.70708,6.1224298,9.6924553,7.2867665,1.3094714,1.4456955,1.3715776,-.099962451,.51435721,.24466015,.21952158,.33706671,.30681881,67,32,30,36,27,35,28,34,24,25,20,22,29,39,55,35,10,49,41,10
2016,14,5093.8237,3749.6689,349261,259503,.14572214,.26291218,.5400207,.22562513,.27693579,.10826237,.037459768,150.19292,209.13783,202.53517,9.1304331,1.3304113,.11318588,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.057122387,.24306792,.14439642,.31969252,.80043733,.54645938,.061367705,.39805534,.20249476,.185655,.35687178,.29229584,.03441827,.19823848,.084615722,.011310888,.063800186,.033457488,138.31931,164.12856,152.41026,202.43155,215.81239,208.18488,189.9491,215.79166,200.26711,6.344758,9.5419378,7.4377146,1.2306106,1.3871546,1.2829196,-.17810045,.40341273,.12527481,.20073496,.3337175,.2982865,67,50,31,33,29,36,48,40,24,26,20,24,33,37,51,42,7,46,43,11
2017,14,5093.8237,3749.6689,349261,259503,.1856589,.33450952,.51946056,.24040751,.23028228,.13688807,.048770826,150.52765,208.28708,200.63112,8.5528288,1.2993901,.088881887,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.067957468,.32460961,.16009659,.32554933,.75605941,.53811467,.070482895,.42072982,.23465107,.16165373,.28441632,.24464531,.043501943,.25317183,.10751521,.022017235,.073148221,.055982683,140.12337,162.50444,153.37917,202.5316,213.18964,207.54074,192.5072,210.18896,200.80266,6.2422357,8.4157,6.8234434,1.2211838,1.3183131,1.2593132,-.2175395,.43959567,.052306179,.24099202,.43338326,.39300013,67,39,42,32,30,33,43,34,27,27,7,24,29,34,44,46,9,41,46,13
