year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2012,3547,2230,Beltrami,.18323885,.6230216,.06424699,.34876773,0,.21000685,92.820969,240.04733,,78.102524,,.82348704,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.00089285924,1.2045827,.34886509,1.0293078e-38,.088759311,6.7587353e-06,0,.5707432,.30796951,0,0,0,0,.4282968,6.1348338e-08,70.195396,113.52012,98.442093,119.92726,170.25005,147.06737,,,,7.2075515,195.94484,18.547112,,,,.0018026233,1.7845292,.53532064,0,.38790476,3.8907507e-07,87,36,57,59,44,6,7,23,12,44,,60,,56,10,34,57,36,7
2013,3547,2230,Beltrami,.17908217,.63834822,.07567212,.35502797,0,.20764814,100.83675,171.173,249.91817,29.439751,1.9976624,.49334034,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.00041062565,1.288426,.35509989,0,.11868394,5.9795422e-09,3.4902284e-10,.56965959,.30030936,0,0,0,0,.42333949,5.9162829e-08,78.235817,120.30269,109.59079,135.86116,194.46349,149.73767,223.44246,277.58145,233.58136,7.201344,44.138977,18.553505,1.7978228,2.0623398,1.9103773,-.36733183,1.5703584,-.036395553,0,.38097715,3.8847529e-07,87,40,53,62,70.5,6,16,16,22,52,62,69,62,56,12,33,56,37,7
2014,3547,2230,Beltrami,.25184676,.61563766,.12844019,.36621433,.042230301,.12098314,98.331818,193.54745,200.65683,17.098516,1.619625,.47941348,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.034828156,1.192571,.36591753,0,.26204348,2.6858575e-06,.00022730716,.59748626,.32182211,0,.065905564,3.7542379e-13,2.8233199e-19,.19829357,.003781867,87.393066,120.84879,112.89986,164.4803,217.33032,181.21078,175.72195,217.33511,194.31682,7.1445684,23.708408,13.555583,1.313547,1.7984154,1.4973779,-.36850798,1.2630613,.3200773,5.5009597e-16,.41685447,.065021113,87,47,38,56,35,28,15,19,29,60,46,64,55,59,21,20,51,40,10
2015,3547,2230,Beltrami,.25804594,.55329394,.068428077,.33995843,.0032984321,.14490744,93.387688,178.21933,158.56265,16.589237,1.2729149,.44029853,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.058376193,1.0274031,.32399416,0,.14902768,2.5891534e-06,.0013426446,.56542051,.26950401,0,.00035318633,0,5.4590790e-17,.24247114,.0051804786,75.114983,118.9394,104.37932,146.38405,204.36127,167.23013,124.94447,189.41682,142.30562,6.9603782,22.654072,12.930582,.97600579,1.3570421,1.1194966,-.37932852,1.2835172,.35889816,2.2297338e-10,.44011623,.099523865,87,53,58,59,57,17,16,22,21,48,38,65,34,61,12,26,49,41,10
2016,3547,2230,Beltrami,.2781527,.51961637,.045095861,.33157611,.011642704,.14294441,90.400139,168.60765,146.36603,24.292927,1.1111965,.43048185,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.032282531,.9865731,.33603257,0,.10919894,4.6357666e-08,8.0461461e-08,.54081893,.28625503,0,.017210599,3.9788671e-14,3.5538140e-19,.25134909,.0035429318,62.89856,125.22483,98.267105,144.81818,192.09222,157.06662,128.46353,147.17528,134.40213,7.4104409,23.694492,13.555583,.96306229,1.1219466,1.03664,-.37394086,1.3746021,.22324628,7.1076477e-16,.5144192,.097838283,87,56,65,56,66,24,27,21,11,13,16,57,15,64,9,28,46,43,11
2017,3547,2230,Beltrami,.36498973,.51907462,.049938131,.30758598,.026015874,.16155052,90.113396,332.47626,241.63289,29.962656,1.5741096,.46253714,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.032184299,.96879154,.38498396,0,.12390469,5.6962367e-08,8.0461461e-08,.49659327,.27183545,0,.035441265,6.6743587e-07,4.3342767e-18,.27293625,.0073175803,68.600075,122.36143,102.30906,168.29286,590.00812,185.24927,130.2289,292.94003,139.24472,6.986536,23.38006,13.375027,.99357057,1.2902296,1.0705308,-.31739032,1.3199824,.44271174,6.4855163e-07,.61414194,.29229146,87,51,62,51,62,18,18,20,17,64,69,51,67,59,10,31,41,46,13
2018,3547,2230,Beltrami,.30177471,.46513167,.051343165,.3152467,.032459285,.098541796,104.27106,208.00417,139.01295,18.064039,1.0051606,.3172279,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.040884018,.83330011,.36576074,0,.12919717,1.7102615e-14,.014193309,.50258422,.28982157,0,.046523303,1.9437205e-06,5.1138350e-23,.1734775,.0001947424,102.68711,125.75865,112.27011,178.01782,235.38901,194.4167,134.71089,155.61113,136.97282,7.4575105,24.847746,15.936125,.9021306,1.1993052,.98976517,-.36625236,.84058982,.43299964,2.2969888e-09,.51263314,.24390958,87,64,59,48,59,39,31,32,31,45,20,69,15,68,11,21,41,47,12
2012,3652,3135,Benton,.016152523,.61543185,.11675816,.48964265,0,.0090310639,129.86037,206.66479,,40.703285,,.45178464,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.42171946,.74874103,.60178339,.00032760674,.20598389,.091483384,.34842047,.53433019,.45635876,0,0,0,0,.012410025,.0018162045,121.58862,139.72073,127.8967,185.58339,202.53307,190.54721,,,,8.9509115,50.481583,12.169058,,,,.24271664,.55843091,.38846627,0,.021884037,.0027064499,87,38,29,30,44,77,74,65,73,26,,30,,80,19,1,57,36,7
2013,3652,3135,Benton,.059947398,.66435719,.12538692,.52333814,.024547659,.015632132,132.04605,197.30544,239.76779,18.910778,1.82947,.074889921,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.45426306,.79127288,.64578593,.00032760674,.21419312,.10326183,.35047981,.55978948,.46578455,8.2296970e-28,.042896118,.0033091395,0,.02244327,.0031401361,123.68263,140.98094,129.89511,190.02943,205.88837,194.83444,232.19832,251.19006,241.04434,8.9382572,30.63895,12.223196,1.683736,1.9064465,1.8100154,-.11081317,.22539239,.1273495,9.7676087e-25,.11577827,.050346594,87,35,30,30,25,67,61,67,71,63,59,43,57,79,19,2,56,37,7
2014,3652,3135,Benton,.10238491,.70265412,.14158411,.51983529,.030293329,.041234754,129.43433,200.7744,228.713,13.033881,1.7235198,.084701069,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.50974005,.81311375,.6741066,.00040955452,.23356843,.13779961,.34161082,.54249632,.45301312,6.0957634e-25,.055486202,.005307287,.0011515572,.066188969,.025626075,120.63297,140.8163,129.07933,194.22227,211.74228,199.72757,206.45595,250.18762,234.98064,7.343163,13.415565,8.6106873,1.5180389,1.87703,1.7111832,-.1001822,.3037518,.096857779,.0062213722,.16211922,.10463054,87,37,33,30,42,71,73,67,73,62,64,41,61,74,20,6,51,40,10
2015,3652,3135,Benton,.14275272,.64282387,.13517666,.46685481,.053770822,.040792417,128.07301,199.38863,199.56435,13.006777,1.5264118,.11842372,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.45171478,.7814185,.64129442,.00041071506,.22573024,.12610112,.30592877,.52983582,.42263371,.0000950174,.090130739,.036658913,.0011515572,.065886408,.025498442,119.26472,139.13884,126.5,188.67055,212.42979,199.70787,187.9776,229.07567,204.69455,7.3189774,13.415556,8.5562592,1.3866243,1.730306,1.5471046,-.15392174,.37799841,.17936136,.0072651678,.23916641,.15088454,87,41,31,32,28,73,64,65,71,64,60,42,64,73,21,6,49,41,10
2016,3652,3135,Benton,.14255519,.65968817,.18066531,.44697255,.06038668,.032050341,142.78761,204.7753,192.21242,16.540901,1.3323442,.048585061,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.48461723,.74934185,.6194849,.068622813,.25156844,.1816662,.28838211,.46259075,.38614661,.00014647045,.10644217,.049438529,.0011515572,.048848029,.021932924,135.12094,153.87938,143.34036,197.20192,218.36682,204.94058,155.98756,228.18549,194.19922,7.0397234,13.415551,8.3532152,1.1730427,1.5899982,1.2804873,-.19336237,.2440684,.081590265,.0073225545,.23780815,.15253574,87,33,16,31,36,82,77,67,74,46,51,39,44,68,27,5,46,43,11
2017,3652,3135,Benton,.17638503,.61748356,.18046476,.40812752,.081094213,.028891254,143.85805,216.37959,206.12177,22.198845,1.4543948,-.024116633,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.43881604,.71875286,.57417858,.059977885,.26309639,.18502849,.2668407,.40412864,.34051728,.015099526,.12762861,.062477656,.0011515572,.042417865,.02159347,137.70378,155.65286,146.53777,202.3764,219.50139,207.30704,169.53444,229.26494,204.49405,6.8751745,13.415741,8.4132614,1.1874415,1.604332,1.418059,-.27277273,.16089432,-.0085411593,.072700486,.26509723,.19072807,87,34,24,30,32,82,74,74,76,25,61,39,61,66,29,5,41,46,13
2018,3652,3135,Benton,.1889393,.62701219,.17670201,.41062683,.07638143,.039683357,157.83315,236.89894,222.84816,12.914234,1.394062,.050115719,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.44454986,.72278285,.57831645,.059384588,.2460369,.1697523,.26892519,.40589949,.34067881,.013514179,.11821402,.057741024,.0010660444,.068774566,.027423024,142.51866,176.74988,156.52933,227.21284,251.79253,234.14426,189.04639,261.23468,225.10214,7.2169013,13.527804,8.7342529,1.2062807,1.5947649,1.4196513,-.16781126,.25364441,.055430483,.10300328,.27213001,.20247492,87,28,20,25,28,77,67,67,75,65,72,44,67,65,28,6,41,47,12
2012,467,393,Big Stone,.15781353,.53005815,1.1496626e-14,.43485719,0,.095200956,87.521477,377.48422,,61.905067,,.75010896,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,1.6114496e-12,.72897983,.67574829,0,0,0,1.6105571e-12,.59329927,.45961058,0,0,0,1.5570434e-32,.14143121,.12941214,78.751953,100.75592,79.377693,381.93106,401.61166,398.93109,,,,1.9722261,28.972279,5.12501,,,,-.091156811,1.11481,1.0229777,1.1231115e-15,.20104578,.19171837,87,52,79,38,44,24,10,30,6,71,,47,,82,0,18,57,36,7
2013,467,393,Big Stone,.18121307,.5949595,1.1496626e-14,.51024395,1.1496626e-14,.08471553,90.035278,132.5761,127.50494,15.97442,1.1584533,.53660232,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,1.6265030e-12,.82721639,.65124059,0,0,0,1.6256106e-12,.68566084,.48161334,0,0,0,1.5570434e-32,.14143121,.12941214,83.630188,101.91144,85.734177,113.64688,148.48029,115.24411,113.64688,146.77194,115.24411,1.9722261,28.513943,5.12501,1.0698447,1.3867719,1.1081681,-.16117224,.70539463,.69457173,3.4578846e-14,.19651744,.16847628,87,48,79,31,49,28,15,13,6,14,7,28,14,86,0,14,56,37,7
2014,467,393,Big Stone,.12400618,.59716755,1.1496626e-14,.51245207,1.1496626e-14,.08471553,94.595291,133.25279,129.33662,15.086942,1.1924576,.25393647,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,1.8377203e-12,.89925051,.73343194,0,0,0,1.8368280e-12,.7580297,.60401982,0,0,0,1.5570434e-32,.14143121,.12941214,88.536652,103.81924,89.216904,115.47858,150.31198,117.07581,115.47858,148.60364,117.07581,1.9722261,28.263943,5.12501,1.0703566,1.4967378,1.1111785,-.41140029,.58327532,.55581558,5.0193817e-13,.1630066,.15643042,87,49,79,32,62,47,57,49,20,10,11,54,18,86,0,14,51,40,10
2015,467,393,Big Stone,.14537656,.62073928,1.1516730e-14,.52894098,1.1516730e-14,.091798276,89.510849,134.48741,134.48741,15.251574,1.2547116,.32791784,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,1.7568016e-12,1.0137732,.81339467,0,0,0,1.7874691e-13,.85685027,.67291921,0,0,0,1.7300482e-32,.15714578,.14379126,86.431,97.170349,86.723343,116.37512,151.20853,117.97235,116.37512,151.20853,117.97235,1.9722261,28.500057,5.12501,1.12398,1.5585892,1.149621,-.46739736,.71505713,.68323648,4.7014181e-14,.16374916,.15365295,87,44,77,25,66,43,61,39,12,11,14,57,30,85,0,15,49,41,10
2016,467,393,Big Stone,.1880019,.59535062,1.1496626e-14,.46161062,0,.13373996,94.831825,371.15015,560.24097,28.864689,1.5767316,.32860288,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,6.6101307e-13,.88039041,.80872428,0,0,0,1.0155926e-13,.71173018,.5177474,0,0,0,1.7300482e-32,.15714578,.14379126,95.822891,113.61675,96.259239,323.79199,414.29224,411.12555,558.81042,561.67157,560.24097,1.9722261,29.675335,5.12501,1.5705483,1.5829148,1.5767316,-.56245434,.56604308,.54375672,2.1427660e-14,.1917558,.17851923,87,42,76,25,84,26,59,39,15,79,83,63,61,78,0,22,46,43,11
2017,467,393,Big Stone,.14477992,.55795246,1.1496626e-14,.46615419,0,.091798276,90.836128,396.11548,,75.482147,,.15030721,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,6.6096185e-13,.84661889,.77689898,0,0,0,1.0155906e-13,.68934822,.58428395,0,0,0,1.7300482e-32,.15714578,.14379126,81.89093,110.23689,82.325424,399.84772,419.52832,416.83386,,,,1.9722261,28.972279,5.12501,,,,-.69029075,.53276688,.50464857,9.9632335e-16,.19562639,.18299934,87,49,76,18,85,52,79,55,19,71,,77,,84,0,16,41,46,13
2018,467,393,Big Stone,.12613194,.63591528,1.1496626e-14,.52314615,0,.11276912,95.040092,187.90094,,15.253117,,.24572098,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,2.5791264e-12,.88789064,.79934371,0,0,0,2.5782339e-12,.7161181,.65496755,0,0,0,1.7300482e-32,.15714578,.14379126,81.7509,110.04845,82.132637,166.70847,201.54187,168.30569,,,,1.9722261,28.513943,5.12501,,,,-.59832644,.61782849,.56074536,1.5526864e-15,.18610597,.17644754,87,26,76,7,84.5,34,80,44,14,29,,60,,82,0,18,41,47,12
2012,3985,3033,Blue Earth,.12960738,.88991404,.23320705,.48750558,0,.16920142,110.87747,151.15738,,32.897255,,1.0064145,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.48446548,1.2383544,.84082359,.011118522,.37341872,.16648135,.33831197,.61390418,.49064076,0,0,0,.00017640465,.36683279,.021566899,98.813942,123.52966,110.93127,145.20113,165.13431,158.32591,,,,7.4768939,15.138954,11.353675,,,,.29943788,1.5657481,.91459185,.00066307868,.29273909,.034564383,87,6,6,31,44,8,17,12,56,3,,20,,55,26,19,57,36,7
